2020-04-19 02:32:29{GMT+0} INFO  [main] application.AppTester: The application has started...
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 159.0 in stage 3.0 (TID 346) in 8 ms on localhost (executor driver) (120/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 349] org.apache.spark.executor.Executor: Running task 162.0 in stage 3.0 (TID 349)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 347] org.apache.spark.executor.Executor: Finished task 160.0 in stage 3.0 (TID 347). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-7] org.apache.spark.scheduler.TaskSetManager: Starting task 163.0 in stage 3.0 (TID 350, localhost, executor driver, partition 163, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 160.0 in stage 3.0 (TID 347) in 9 ms on localhost (executor driver) (121/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 350] org.apache.spark.executor.Executor: Running task 163.0 in stage 3.0 (TID 350)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 348] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 348] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 349] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 349] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 348] org.apache.spark.executor.Executor: Finished task 161.0 in stage 3.0 (TID 348). 4401 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-4] org.apache.spark.scheduler.TaskSetManager: Starting task 164.0 in stage 3.0 (TID 351, localhost, executor driver, partition 164, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 349] org.apache.spark.executor.Executor: Finished task 162.0 in stage 3.0 (TID 349). 4401 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 161.0 in stage 3.0 (TID 348) in 9 ms on localhost (executor driver) (122/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 351] org.apache.spark.executor.Executor: Running task 164.0 in stage 3.0 (TID 351)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 350] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 350] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-1] org.apache.spark.scheduler.TaskSetManager: Starting task 165.0 in stage 3.0 (TID 352, localhost, executor driver, partition 165, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 162.0 in stage 3.0 (TID 349) in 8 ms on localhost (executor driver) (123/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 352] org.apache.spark.executor.Executor: Running task 165.0 in stage 3.0 (TID 352)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 350] org.apache.spark.executor.Executor: Finished task 163.0 in stage 3.0 (TID 350). 4401 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager: Starting task 166.0 in stage 3.0 (TID 353, localhost, executor driver, partition 166, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 351] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 351] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 163.0 in stage 3.0 (TID 350) in 10 ms on localhost (executor driver) (124/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 352] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 352] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 353] org.apache.spark.executor.Executor: Running task 166.0 in stage 3.0 (TID 353)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 351] org.apache.spark.executor.Executor: Finished task 164.0 in stage 3.0 (TID 351). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-9] org.apache.spark.scheduler.TaskSetManager: Starting task 167.0 in stage 3.0 (TID 354, localhost, executor driver, partition 167, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 164.0 in stage 3.0 (TID 351) in 8 ms on localhost (executor driver) (125/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 354] org.apache.spark.executor.Executor: Running task 167.0 in stage 3.0 (TID 354)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 352] org.apache.spark.executor.Executor: Finished task 165.0 in stage 3.0 (TID 352). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-8] org.apache.spark.scheduler.TaskSetManager: Starting task 168.0 in stage 3.0 (TID 355, localhost, executor driver, partition 168, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 355] org.apache.spark.executor.Executor: Running task 168.0 in stage 3.0 (TID 355)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 165.0 in stage 3.0 (TID 352) in 7 ms on localhost (executor driver) (126/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 354] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 354] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 354] org.apache.spark.executor.Executor: Finished task 167.0 in stage 3.0 (TID 354). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager: Starting task 169.0 in stage 3.0 (TID 356, localhost, executor driver, partition 169, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 356] org.apache.spark.executor.Executor: Running task 169.0 in stage 3.0 (TID 356)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 167.0 in stage 3.0 (TID 354) in 8 ms on localhost (executor driver) (127/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 319] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 319] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 319] org.apache.spark.executor.Executor: Finished task 126.0 in stage 3.0 (TID 319). 4401 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-5] org.apache.spark.scheduler.TaskSetManager: Starting task 170.0 in stage 3.0 (TID 357, localhost, executor driver, partition 170, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 126.0 in stage 3.0 (TID 319) in 107 ms on localhost (executor driver) (128/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 357] org.apache.spark.executor.Executor: Running task 170.0 in stage 3.0 (TID 357)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 357] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 357] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 316] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 316] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 357] org.apache.spark.executor.Executor: Finished task 170.0 in stage 3.0 (TID 357). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-3] org.apache.spark.scheduler.TaskSetManager: Starting task 171.0 in stage 3.0 (TID 358, localhost, executor driver, partition 171, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 358] org.apache.spark.executor.Executor: Running task 171.0 in stage 3.0 (TID 358)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 170.0 in stage 3.0 (TID 357) in 8 ms on localhost (executor driver) (129/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 316] org.apache.spark.executor.Executor: Finished task 122.0 in stage 3.0 (TID 316). 4401 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-6] org.apache.spark.scheduler.TaskSetManager: Starting task 172.0 in stage 3.0 (TID 359, localhost, executor driver, partition 172, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 359] org.apache.spark.executor.Executor: Running task 172.0 in stage 3.0 (TID 359)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 122.0 in stage 3.0 (TID 316) in 132 ms on localhost (executor driver) (130/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 358] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 358] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 320] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 320] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 358] org.apache.spark.executor.Executor: Finished task 171.0 in stage 3.0 (TID 358). 4401 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-8] org.apache.spark.scheduler.TaskSetManager: Starting task 173.0 in stage 3.0 (TID 360, localhost, executor driver, partition 173, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 360] org.apache.spark.executor.Executor: Running task 173.0 in stage 3.0 (TID 360)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 171.0 in stage 3.0 (TID 358) in 7 ms on localhost (executor driver) (131/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 359] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 359] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 320] org.apache.spark.executor.Executor: Finished task 128.0 in stage 3.0 (TID 320). 4401 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager: Starting task 174.0 in stage 3.0 (TID 361, localhost, executor driver, partition 174, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 359] org.apache.spark.executor.Executor: Finished task 172.0 in stage 3.0 (TID 359). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 361] org.apache.spark.executor.Executor: Running task 174.0 in stage 3.0 (TID 361)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 128.0 in stage 3.0 (TID 320) in 120 ms on localhost (executor driver) (132/200)
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-5] org.apache.spark.scheduler.TaskSetManager: Starting task 175.0 in stage 3.0 (TID 362, localhost, executor driver, partition 175, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 362] org.apache.spark.executor.Executor: Running task 175.0 in stage 3.0 (TID 362)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 172.0 in stage 3.0 (TID 359) in 7 ms on localhost (executor driver) (133/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 360] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 360] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 361] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 361] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 362] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 362] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 360] org.apache.spark.executor.Executor: Finished task 173.0 in stage 3.0 (TID 360). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-3] org.apache.spark.scheduler.TaskSetManager: Starting task 176.0 in stage 3.0 (TID 363, localhost, executor driver, partition 176, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 363] org.apache.spark.executor.Executor: Running task 176.0 in stage 3.0 (TID 363)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 173.0 in stage 3.0 (TID 360) in 9 ms on localhost (executor driver) (134/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 361] org.apache.spark.executor.Executor: Finished task 174.0 in stage 3.0 (TID 361). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 362] org.apache.spark.executor.Executor: Finished task 175.0 in stage 3.0 (TID 362). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-6] org.apache.spark.scheduler.TaskSetManager: Starting task 177.0 in stage 3.0 (TID 364, localhost, executor driver, partition 177, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 174.0 in stage 3.0 (TID 361) in 8 ms on localhost (executor driver) (135/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 364] org.apache.spark.executor.Executor: Running task 177.0 in stage 3.0 (TID 364)
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-6] org.apache.spark.scheduler.TaskSetManager: Starting task 179.0 in stage 3.0 (TID 365, localhost, executor driver, partition 179, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 365] org.apache.spark.executor.Executor: Running task 179.0 in stage 3.0 (TID 365)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 363] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 363] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 175.0 in stage 3.0 (TID 362) in 7 ms on localhost (executor driver) (136/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 364] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 364] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 365] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 365] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 363] org.apache.spark.executor.Executor: Finished task 176.0 in stage 3.0 (TID 363). 4401 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager: Starting task 180.0 in stage 3.0 (TID 366, localhost, executor driver, partition 180, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 366] org.apache.spark.executor.Executor: Running task 180.0 in stage 3.0 (TID 366)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 176.0 in stage 3.0 (TID 363) in 8 ms on localhost (executor driver) (137/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 364] org.apache.spark.executor.Executor: Finished task 177.0 in stage 3.0 (TID 364). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 365] org.apache.spark.executor.Executor: Finished task 179.0 in stage 3.0 (TID 365). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-5] org.apache.spark.scheduler.TaskSetManager: Starting task 181.0 in stage 3.0 (TID 367, localhost, executor driver, partition 181, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 367] org.apache.spark.executor.Executor: Running task 181.0 in stage 3.0 (TID 367)
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-5] org.apache.spark.scheduler.TaskSetManager: Starting task 182.0 in stage 3.0 (TID 368, localhost, executor driver, partition 182, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 179.0 in stage 3.0 (TID 365) in 8 ms on localhost (executor driver) (138/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 368] org.apache.spark.executor.Executor: Running task 182.0 in stage 3.0 (TID 368)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 177.0 in stage 3.0 (TID 364) in 8 ms on localhost (executor driver) (139/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 366] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 366] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 367] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 367] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 368] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 368] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 366] org.apache.spark.executor.Executor: Finished task 180.0 in stage 3.0 (TID 366). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-7] org.apache.spark.scheduler.TaskSetManager: Starting task 183.0 in stage 3.0 (TID 369, localhost, executor driver, partition 183, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 367] org.apache.spark.executor.Executor: Finished task 181.0 in stage 3.0 (TID 367). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 369] org.apache.spark.executor.Executor: Running task 183.0 in stage 3.0 (TID 369)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 180.0 in stage 3.0 (TID 366) in 8 ms on localhost (executor driver) (140/200)
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-8] org.apache.spark.scheduler.TaskSetManager: Starting task 184.0 in stage 3.0 (TID 370, localhost, executor driver, partition 184, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 368] org.apache.spark.executor.Executor: Finished task 182.0 in stage 3.0 (TID 368). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 181.0 in stage 3.0 (TID 367) in 7 ms on localhost (executor driver) (141/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 370] org.apache.spark.executor.Executor: Running task 184.0 in stage 3.0 (TID 370)
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-4] org.apache.spark.scheduler.TaskSetManager: Starting task 185.0 in stage 3.0 (TID 371, localhost, executor driver, partition 185, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 371] org.apache.spark.executor.Executor: Running task 185.0 in stage 3.0 (TID 371)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 182.0 in stage 3.0 (TID 368) in 8 ms on localhost (executor driver) (142/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 370] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 370] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 370] org.apache.spark.executor.Executor: Finished task 184.0 in stage 3.0 (TID 370). 4401 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager: Starting task 186.0 in stage 3.0 (TID 372, localhost, executor driver, partition 186, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 372] org.apache.spark.executor.Executor: Running task 186.0 in stage 3.0 (TID 372)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 184.0 in stage 3.0 (TID 370) in 8 ms on localhost (executor driver) (143/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 372] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 372] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 333] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 338] org.apache.spark.executor.Executor: Running task 150.0 in stage 3.0 (TID 338)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 333] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 340] org.apache.spark.executor.Executor: Finished task 152.0 in stage 3.0 (TID 340). 4358 bytes result sent to driver
2020-04-19 02:36:24{GMT+0} INFO  [dispatcher-event-loop-9] org.apache.spark.scheduler.TaskSetManager: Starting task 188.0 in stage 3.0 (TID 373, localhost, executor driver, partition 188, PROCESS_LOCAL, 7767 bytes)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 373] org.apache.spark.executor.Executor: Running task 188.0 in stage 3.0 (TID 373)
2020-04-19 02:36:24{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 152.0 in stage 3.0 (TID 340) in 104 ms on localhost (executor driver) (144/200)
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 338] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 338] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 373] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:36:24{GMT+0} INFO  [Executor task launch worker for task 373] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
